CUST_ID,BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11451,0.005107652479148241,0.545455,0.022073169983746817,0.0,0.0,0.333333,0.0,0.0,0.0,0.01440922190201729,0.2629815745393635,0.03641126253922713,0.0032117435625968823,1.0,1.0
C10058,0.2223393296584336,1.0,0.007685485602134379,0.0,0.025447347824567198,0.25,0.0,0.27777799999999997,0.04065040650406505,0.011527377521613832,0.1289782244556114,0.0,0.37834833130902995,0.0,1.0
C10072,0.1042285819880684,1.0,0.033455549081541906,0.0,0.0,0.333333,0.0,0.0,0.0,0.011527377521613832,0.05192629815745394,0.032014370251651096,0.021663073965915422,0.0,1.0
C15971,0.002233208115780363,0.545455,0.0,0.015269333333333334,0.0,0.0,0.363636,0.0,0.0,0.020172910662824207,0.06197654941373535,0.006890271909429424,0.003134054931169819,0.0,0.8333333333333333
C10738,0.05143343644606479,1.0,0.009213898003618633,0.0,0.0037911093970018324,0.25,0.0,0.05555533333333333,0.008130081300813009,0.008645533141210374,0.19597989949748745,0.015359514596025805,0.004208530531616915,0.0,1.0
C15805,0.07872245946104786,0.454545,0.0,0.0,0.0331735892011822,0.0,0.0,0.16666666666666666,0.032520325203252036,0.0,0.1289782244556114,0.08921833560902387,0.009589271703308287,0.090909,1.0
C10276,0.4966200388634961,1.0,0.004906620871538532,0.16888533333333333,0.0,0.083333,1.0,0.0,0.0,0.040345821325648415,0.2462311557788945,0.11088150358463805,0.23346851066452526,0.0,1.0
C11639,0.005078424927050639,1.0,0.01465484988806771,0.0070813333333333344,0.0,1.0,0.166667,0.0,0.0,0.040345821325648415,0.1289782244556114,0.013783306060629375,0.00417307998996537,1.0,1.0
C19074,0.017287921658222856,0.666667,0.0,0.0,0.018635386793023352,0.0,0.0,0.074074,0.008130081300813009,0.0,0.01172529313232831,0.00466279239748165,0.0036839260626697124,0.0,0.5
C12041,7.905604142634701e-08,0.181818,0.0,0.004272000000000001,0.0,0.0,0.833333,0.0,0.0,0.02881844380403458,0.04522613065326633,0.0020277137454759167,0.0,0.0,1.0
C15288,0.005880929366018232,1.0,0.007973258916250114,0.019733333333333335,0.0,0.416667,0.25,0.0,0.0,0.04322766570605187,0.1289782244556114,0.0189071013793789,0.0035453617453548975,0.4,1.0
C13914,0.8647866835403374,1.0,0.08348885277070747,0.07078622222222222,0.7884923946268435,1.0,0.333333,0.5555553333333333,0.29268292682926833,0.09798270893371758,0.5477386934673367,0.40255787148572064,0.49812993803246747,0.0,1.0
C13251,0.009121932551611782,1.0,0.008406513539206968,0.008444444444444445,0.0,0.166667,0.25,0.0,0.0,0.034582132564841495,0.09547738693467338,0.00938841416801971,0.0040896285929522425,0.083333,1.0
C14043,0.10388547269647967,1.0,0.033705786745990375,0.04738177777777778,0.04068015758202033,0.75,1.0,0.22222199999999998,0.05691056910569106,0.12968299711815562,0.17922948073701844,0.029074017897571202,0.01191544926922003,0.0,1.0
C13542,0.12416448422058433,1.0,0.0,0.0,0.05233887663863368,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.09547738693467338,0.06699493289424964,0.015920454155784698,0.083333,1.0
C17097,0.06293944321026285,1.0,0.0,0.0,0.0172134908424659,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.04522613065326633,0.005201726714642361,0.007268103059379663,0.0,1.0
C18816,0.1158626969514681,0.909091,0.0,0.0,0.11399570201568891,0.0,0.0,0.242424,0.0975609756097561,0.0,0.09547738693467338,0.15268198867597157,0.014809701990074208,0.0,0.8333333333333333
C15743,0.17983172605726222,1.0,0.0,0.0,0.07105300307269985,0.0,0.0,0.38888866666666666,0.0975609756097561,0.0,0.11222780569514239,0.01596588739829,0.019920257812367212,0.0,1.0
C15020,0.002331388298144987,1.0,0.0,0.020872,0.0,0.0,0.833333,0.0,0.0,0.034582132564841495,0.1289782244556114,0.014685194411869423,0.0016178351896679315,0.4,1.0
C11990,0.09013987470046753,1.0,0.0,0.0,0.006485910673670573,0.0,0.0,0.22222199999999998,0.04065040650406505,0.0,0.04522613065326633,0.00779722716689885,0.012042792820613196,0.0,1.0
C13925,0.10066006538498874,0.727273,0.0,0.0,0.11382997828294883,0.0,0.0,0.11111133333333334,0.032520325203252036,0.0,0.09547738693467338,0.08674279878158517,0.011734986720423182,0.142857,1.0
C18376,0.00034384919235191984,0.090909,0.0027967738967769632,0.0,0.0,0.083333,0.0,0.0,0.0,0.005763688760806916,0.1289782244556114,0.008572369579847397,0.001343666357646017,0.0,1.0
C17897,0.0010259061403928272,0.888889,0.0,0.007753777777777779,0.0,0.0,0.666667,0.0,0.0,0.023054755043227664,0.04522613065326633,0.002813301456252994,0.002735410864488311,0.333333,0.5
C15167,0.28133047564245184,1.0,0.0,0.014812444444444444,0.0029676526560675556,0.0,0.583333,0.05555533333333333,0.008130081300813009,0.023054755043227664,0.16247906197654943,0.02434490190745873,0.039267160116257666,0.0,1.0
C17247,0.010212546460565502,0.777778,0.009084608543653592,0.005938666666666667,0.0,0.444444,0.666667,0.0,0.0,0.040345821325648415,0.07872696817420437,0.0028056759300582094,0.0030520684106650647,0.0,0.5
C14706,0.20001616760445032,1.0,0.0,0.0,0.005888073663625841,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.21273031825795646,0.015785760095325414,0.03726108514959001,0.0,1.0
C18778,0.032411375317989356,1.0,0.0,0.0,0.19763973355135087,0.0,0.0,0.5555553333333333,0.0894308943089431,0.0,0.028475711892797323,0.09338860942571614,0.007260879498962687,0.833333,1.0
C14587,0.0015229258303609758,0.636364,0.0007359931307307798,0.0835168888888889,0.0,0.083333,0.833333,0.0,0.0,0.034582132564841495,0.06197654941373535,0.03611754147641316,0.000494409673475635,0.0,1.0
C15864,0.22072600468598708,1.0,0.001303443834524211,0.0,0.10534339105428793,0.083333,0.0,0.16666666666666666,0.04878048780487805,0.002881844380403458,0.19597989949748745,0.01712406709076972,0.028945750584298692,0.0,1.0
C14125,0.008455394261570959,0.272727,0.0,0.010544000000000001,0.04239018069652933,0.0,1.0,0.05555533333333333,0.016260162601626018,0.034582132564841495,0.035175879396984924,0.024307282384653035,0.002576474590008745,0.0,1.0
C12990,0.002138563253350525,1.0,0.0,0.015836444444444445,0.0,0.0,0.875,0.0,0.0,0.023054755043227664,0.028475711892797323,0.005655221476156765,0.00302925856607563,0.571429,0.33333333333333326
C14082,0.1255085278791452,1.0,0.08092955932411297,0.030116,0.0,0.833333,0.416667,0.0,0.0,0.06628242074927954,0.22948073701842547,0.06729357003962827,0.012051381866346557,0.0,1.0
C18255,0.07839856262746464,1.0,0.0003679965653653899,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.04522613065326633,0.005426216087699214,0.010229929123509743,0.0,1.0
C11374,0.02228437332072035,0.818182,0.0057647888619706215,0.01915022222222222,0.0,0.75,0.75,0.0,0.0,0.09798270893371758,0.1289782244556114,0.03420424232640187,0.0054456515253763615,0.090909,1.0
C14169,0.0009923064028171794,0.272727,0.0,0.0035555555555555557,0.0,0.0,0.166667,0.0,0.0,0.005763688760806916,0.16247906197654943,0.0027603786743826807,0.0016385643170685068,0.0,1.0
C11739,0.10236293141334891,1.0,0.012690974884234412,0.016666666666666666,0.011261015019346662,0.75,0.416667,0.05555533333333333,0.008130081300813009,0.040345821325648415,0.05527638190954774,0.021012876386823403,0.02411160255832081,0.0,1.0
C18860,0.093721759992942,1.0,0.0,0.0,0.09237823204656515,0.0,0.0,0.3333333333333333,0.15447154471544716,0.0,0.11222780569514239,0.040211251996002347,0.00737624928531625,0.0,1.0
C19186,0.0017475443447124304,1.0,0.0,0.012938666666666668,0.0,0.0,0.833333,0.0,0.0,0.017291066282420747,0.028475711892797323,0.006419261433839896,0.0011463227415204964,0.5,0.0
C11837,0.2945817609279376,1.0,0.0,0.0,0.0644310799577984,0.0,0.0,0.27777799999999997,0.04878048780487805,0.0,0.2797319932998325,0.02148542281906954,0.03668885496428105,0.0,1.0
C18774,0.0009978993264244344,0.3,0.027758226256554937,0.0,0.0,0.2,0.0,0.0,0.0,0.008645533141210374,0.09547738693467338,0.01839410591323053,0.0016313093699593237,0.0,0.6666666666666665
C10779,0.2089234586490675,1.0,0.0,0.05066666666666667,0.0,0.0,0.5,0.0,0.0,0.017291066282420747,0.1172529313232831,0.050100992787684116,0.06003645164529943,0.0,1.0
C14590,0.03483990067580496,1.0,0.04413579073261983,0.0,0.0,0.833333,0.0,0.0,0.0,0.040345821325648415,0.32998324958123953,0.034905774135861156,0.005055588481820792,0.0,1.0
C16116,0.046456629627214426,1.0,0.0,0.005275555555555556,0.05788795769747553,0.0,0.5,0.11111133333333334,0.032520325203252036,0.034582132564841495,0.06197654941373535,0.006030827190697524,0.0049722579634511165,0.083333,1.0
C14380,0.030191268364487666,1.0,0.0,0.018866666666666667,0.0,0.0,0.25,0.0,0.0,0.008645533141210374,0.1289782244556114,0.0028020443722291013,0.00686326033210867,0.0,1.0
C17635,0.03549829662289795,0.545455,0.002575975957557729,0.039516444444444444,0.09816107240928246,0.166667,0.833333,0.5,0.2520325203252033,0.034582132564841495,0.07872696817420437,0.04671290104398871,0.0026758532085519736,0.0,1.0
C10495,0.25161771736658683,1.0,0.0266230795179245,0.01768577777777778,0.07585894050122327,0.25,0.583333,0.11111133333333334,0.024390243902439025,0.08645533141210374,0.16247906197654943,0.026761068882114807,0.04503147906209197,0.0,1.0
C15174,0.2054670154843278,1.0,0.0009764175534361678,0.0,0.148759044389844,0.083333,0.0,0.05555533333333333,0.016260162601626018,0.002881844380403458,0.2629815745393635,0.03567939529992484,0.02129189714892851,0.0,1.0
C15154,0.02926519970075847,1.0,0.026311999754668955,0.012,0.0,0.583333,0.083333,0.0,0.0,0.05763688760806916,0.2797319932998325,0.021474648351057214,0.004957036309131912,0.0,1.0
C17143,0.0016437346852877274,1.0,0.0,0.007253333333333333,0.0,0.0,0.75,0.0,0.0,0.02593659942363112,0.09547738693467338,0.002844471976026215,0.003064850535505434,0.0,1.0
C10219,0.22511689001506097,1.0,0.02149418872090527,0.003972000000000001,0.0,0.5,0.083333,0.0,0.0,0.02593659942363112,0.2462311557788945,0.020404221947818046,0.022085093963626068,0.0,1.0
C10487,0.3941541484558075,1.0,0.06909650709926707,0.07317333333333334,0.17509907857110932,0.833333,0.916667,0.22222199999999998,0.0894308943089431,0.2968299711815562,0.39028475711892796,0.03535076478883168,0.07274294886678088,0.0,1.0
C11597,0.07715964075008973,1.0,0.01910172038394308,0.020615555555555557,0.043615573926296815,0.5,1.0,0.27777799999999997,0.06504065040650407,0.09510086455331411,0.14572864321608042,0.06248763309038997,0.007019434319637006,0.083333,1.0
C18124,0.004243523273241491,1.0,0.0,0.019178666666666667,0.0,0.0,1.0,0.0,0.0,0.034582132564841495,0.08542713567839197,0.00867378560042176,0.004025702580357206,0.333333,1.0
C12664,0.0014345531356491734,0.636364,0.0,0.012964444444444445,0.0,0.0,0.583333,0.0,0.0,0.020172910662824207,0.07872696817420437,0.008948672139150151,0.0035919151534400283,0.857143,1.0
C18834,0.0012877568610286634,0.909091,0.0,0.013152,0.0,0.0,1.0,0.0,0.0,0.034582132564841495,0.028475711892797323,0.005445698424069118,0.0037742017429039706,0.636364,1.0
C15881,0.08996396844584517,1.0,0.013335704866754578,0.0,0.0,0.25,0.0,0.0,0.0,0.011527377521613832,0.07872696817420437,0.010215605591074338,0.008333786773489877,0.0,1.0
C17829,0.028668656857022197,1.0,0.0,0.0,0.03572971562849584,0.0,0.0,0.22222199999999998,0.04878048780487805,0.0,0.021775544388609718,0.011474325225649314,0.005028924173148265,0.0,1.0
C15061,0.0022186446313948436,1.0,0.0,0.014,0.0,0.0,1.0,0.0,0.0,0.034582132564841495,0.028475711892797323,0.005799938635706335,0.003908255876997247,0.0,1.0
C11060,0.002975875717769748,1.0,0.01263381275108099,0.0,0.0,1.0,0.0,0.0,0.0,0.04610951008645533,0.17922948073701844,0.007503998538421295,0.004892129990208551,0.25,1.0
C16772,0.11006095137996721,1.0,0.0,0.0,0.03997911843363787,0.0,0.0,0.11111133333333334,0.04065040650406505,0.0,0.07872696817420437,0.050521217445719434,0.012367953110848704,0.083333,1.0
C16376,0.08793065325482048,1.0,0.001226655217884633,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.04522613065326633,0.005435311839034512,0.010730471493913813,0.0,1.0
C14502,0.020849949164788103,1.0,0.01999816001717317,0.061533333333333336,0.0,0.083333,0.833333,0.0,0.0,0.037463976945244955,0.19597989949748745,0.05082073404092967,0.005683054342708211,0.2,1.0
C16714,0.005695186736702305,1.0,0.0,0.022176,0.0,0.0,0.833333,0.0,0.0,0.01440922190201729,0.028475711892797323,0.00687645592942296,0.002044366848448851,1.0,0.0
C11518,0.007949388861994262,0.636364,0.02657033334355546,0.0,0.0,0.333333,0.0,0.0,0.0,0.02881844380403458,0.17922948073701844,0.03861209730598068,0.0020507889222345786,1.0,1.0
C11942,0.077632016482418,1.0,0.030845962771014136,0.014598666666666668,0.0,0.416667,1.0,0.0,0.0,0.06340057636887608,0.09547738693467338,0.006683119095592633,0.009361845115598903,0.0,1.0
C17181,0.010892564449648132,1.0,0.05906418473427582,0.02025688888888889,0.03168043631717017,0.583333,0.75,0.27777799999999997,0.0813008130081301,0.07780979827089336,0.04522613065326633,0.06593785994511182,0.004762668775408122,0.583333,1.0
C16660,0.011000531819006374,0.545455,0.0,0.03729288888888889,0.012619316882378072,0.0,0.75,0.05555533333333333,0.008130081300813009,0.03170028818443804,0.09547738693467338,0.010956174074322261,0.0021361384400149412,0.0,1.0
C13277,0.06602843837163752,1.0,0.02153736698457481,0.05896222222222223,0.0,0.166667,1.0,0.0,0.0,0.1440922190201729,0.028475711892797323,0.04957469635012662,0.053981871150312576,0.0,1.0
C10801,0.07682254511480353,1.0,0.02330718513293876,0.009506666666666667,0.0,0.75,0.416667,0.0,0.0,0.06340057636887608,0.16247906197654943,0.0,0.009779131642000656,0.0,1.0
C13899,0.11354705552507816,1.0,0.13509914440798554,0.022221333333333336,0.0,1.0,0.916667,0.0,0.0,0.2680115273775216,0.2495812395309883,0.10626016912294024,0.013751611603517925,0.083333,1.0
C12898,0.01853077861292434,1.0,0.08194179520991138,0.012097333333333333,0.0,1.0,0.083333,0.0,0.0,0.10086455331412103,0.34673366834170855,0.05650954171936505,0.004515754242115295,1.0,1.0
C18891,0.009470590485611548,1.0,0.011856113342942131,0.0,0.004128966962742213,0.416667,0.0,0.11111133333333334,0.016260162601626018,0.020172910662824207,0.01172529313232831,0.005248907886040973,0.004266860282916828,0.0,1.0
C15292,0.040987206460172676,0.545455,0.0,0.011056444444444445,0.0,0.0,0.333333,0.0,0.0,0.023054755043227664,0.04522613065326633,0.04893787497069762,0.005732108247397021,0.0,1.0
C10667,0.2284981378821693,1.0,0.0,0.0,0.019644255945702228,0.0,0.0,0.44444466666666665,0.07317073170731708,0.0,0.1289782244556114,0.024078046226130714,0.03606035097330127,0.0,1.0
C12827,0.0031766240914515875,1.0,0.0012411297494556719,0.033312,0.0035392376245994717,0.166667,1.0,0.05555533333333333,0.008130081300813009,0.040345821325648415,0.1289782244556114,0.01730082402700456,0.004306628394837963,0.916667,1.0
C10203,0.017244543872016797,0.818182,0.0013934803275169431,0.138084,0.0,0.083333,0.666667,0.0,0.0,0.10374639769452448,0.2629815745393635,0.04776894249726848,0.004387266577763255,0.888889,1.0
C16715,0.005175925987967076,0.909091,0.0,0.006304000000000001,0.0,0.0,0.75,0.0,0.0,0.06628242074927954,0.035175879396984924,0.0073294339276594855,0.0037107903031641178,0.1,1.0
C11198,0.002098007442767512,0.090909,0.060922076727283885,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.32998324958123953,0.5771220423944635,0.029066823255996938,0.0,1.0
C13752,0.1778014181850392,0.857143,0.0,0.0,0.13063863923110966,0.0,0.0,0.3809526666666666,0.05691056910569106,0.0,0.1289782244556114,0.008032158288992123,0.014941170100000437,0.0,0.16666666666666652
C17277,0.05943856085989667,1.0,0.0019135821399000276,0.008504000000000001,0.0029812156797989135,0.083333,0.583333,0.05555533333333333,0.008130081300813009,0.03170028818443804,0.06197654941373535,0.012641324987463851,0.00898581016411579,0.0,1.0
C11145,0.2151845874696757,1.0,0.0,0.0,0.08571968625889997,0.0,0.0,0.05555533333333333,0.016260162601626018,0.0,0.2964824120603015,0.08887975292448151,0.021952403039431283,0.0,1.0
C16837,0.3852075899258255,1.0,0.0,0.0,0.1288735072986515,0.0,0.0,0.16666666666666666,0.07317073170731708,0.0,0.34673366834170855,0.03513858313941866,0.039543076070438644,0.0,1.0
C15460,0.008328429645727279,0.909091,0.0,0.03912355555555556,0.0,0.0,0.833333,0.0,0.0,0.06340057636887608,0.19597989949748745,0.03056559684968961,0.0041773257086368835,0.727273,1.0
C11468,0.01909592854180227,0.818182,0.056010794565917385,0.0,0.0,0.666667,0.0,0.0,0.0,0.05187319884726224,0.2964824120603015,0.04722946387426001,0.0041763340486769985,1.0,1.0
C19048,0.02364093598489177,0.9,0.001226655217884633,0.01676,0.03081938867892712,0.1,0.8,0.3333333333333333,0.04878048780487805,0.07204610951008646,0.028475711892797323,0.00676488756380882,0.007840472256301493,0.0,0.6666666666666665
C18298,0.06397007842294912,1.0,0.0,0.0256,0.0018605560688066472,0.0,1.0,0.05555533333333333,0.008130081300813009,0.06916426512968299,0.028475711892797323,0.014464831732003195,0.025402487079196238,0.0,1.0
C16778,0.001577769073163131,0.363636,0.0,0.0066879999999999995,0.0,0.0,0.25,0.0,0.0,0.008645533141210374,0.07872696817420437,0.011011583908850413,0.004709429767303896,0.0,1.0
C12984,0.08021751518490075,1.0,0.005824158974516238,0.04636355555555556,0.0,0.083333,0.833333,0.0,0.0,0.08069164265129683,0.05527638190954774,0.01073334896647234,0.007909080070234796,0.0,1.0
C15727,0.0012695869124042041,0.857143,0.0,0.004221333333333334,0.0,0.0,0.714286,0.0,0.0,0.017291066282420747,0.028475711892797323,0.0016988369482102623,0.0024572709356227296,0.5,0.16666666666666652
C14456,0.00512513778650781,1.0,0.0,0.02737777777777778,0.0,0.0,0.875,0.0,0.0,0.023054755043227664,0.028475711892797323,0.010386526164088116,0.0031774873807612425,0.833333,0.33333333333333326
C11818,0.10672682692401605,1.0,0.0,0.012298666666666668,0.0,0.0,1.0,0.0,0.0,0.04322766570605187,0.05527638190954774,0.013165318672967139,0.014113164927571992,0.0,1.0
C10991,0.028400771872768165,1.0,0.044597258425588024,0.0,0.0,0.333333,0.0,0.0,0.0,0.011527377521613832,0.19597989949748745,0.0,0.005598368003683724,0.0,1.0
C12044,0.1229262470458056,1.0,0.036799656536538994,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.09547738693467338,0.013316373975226737,0.015785896216019887,0.0,1.0
C11735,0.3052604517997569,1.0,0.0015208071391333681,0.0,0.283543888779796,0.083333,0.0,0.3333333333333333,0.1788617886178862,0.002881844380403458,0.21273031825795646,0.1350559008178029,0.037228266351584674,0.0,1.0
C10658,0.1309124768204114,1.0,0.001928302002514643,0.0291,0.2176030507766405,0.181818,0.818182,0.121212,0.05691056910569106,0.03170028818443804,0.09547738693467338,0.1341035964134311,0.023871194828807916,0.090909,0.8333333333333333
C18196,0.05044984062065923,1.0,0.0,0.05281066666666667,0.0,0.0,1.0,0.0,0.0,0.10374639769452448,0.028475711892797323,0.034967060691262875,0.048572365529605005,0.0,1.0
C14601,0.30157594348578604,1.0,0.0,0.0,0.1210236036542576,0.0,0.0,0.16666666666666666,0.05691056910569106,0.0,0.16247906197654943,0.017070118175660547,0.046396407675205656,0.0,1.0
C13703,0.008326663427045357,1.0,0.09675684626943482,0.00236,0.0037717857151247087,0.166667,0.333333,0.05555533333333333,0.008130081300813009,0.020172910662824207,0.18257956448911225,0.07376949137001738,0.0048437391704439494,0.0,1.0
C11305,0.1592439679404753,1.0,0.0,0.0,0.06432415570910084,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.09547738693467338,0.014086802330459287,0.0192034870771177,0.0,1.0
C10123,0.003369126288300302,0.272727,0.0,0.022000000000000002,0.0,0.0,0.166667,0.0,0.0,0.005763688760806916,0.22948073701842547,0.03883651335704942,0.0034490359635160135,1.0,1.0
C16665,0.0031242314019397587,1.0,0.0,0.018954222222222223,0.0,0.0,0.833333,0.0,0.0,0.03170028818443804,0.09547738693467338,0.008071068428626493,0.004095622372099479,1.0,1.0
C15544,0.16698060178482965,1.0,0.0,0.0,0.008925970831516474,0.0,0.0,0.05555533333333333,0.016260162601626018,0.0,0.09547738693467338,0.012580509218766665,0.015335942273366931,0.0,1.0
C14315,0.06965418363697257,1.0,0.0,0.004092,0.003102913023534489,0.0,0.181818,0.18181799999999998,0.024390243902439025,0.008645533141210374,0.035175879396984924,0.007014743564865647,0.010196461127666727,0.0,0.8333333333333333
C12753,0.0960188757491867,1.0,0.0,0.0,0.1018884142042707,0.0,0.0,0.22222199999999998,0.04878048780487805,0.0,0.09547738693467338,0.06740101317099965,0.01120480604669942,0.090909,1.0
C12661,0.011844701122394928,1.0,0.0,0.08693244444444445,0.0,0.0,1.0,0.0,0.0,0.15273775216138327,0.07872696817420437,0.037296251088978404,0.0047704815283125,0.666667,1.0
C12572,0.013550452420276329,1.0,0.0337479836854856,0.04155555555555556,0.0,1.0,0.5,0.0,0.0,0.09510086455331411,0.5979899497487438,0.05104135160293151,0.0044573728364833655,1.0,1.0
C14733,0.061400598903178685,1.0,0.0,0.0,0.01742596199723838,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.035175879396984924,0.009114289219793828,0.011015865806898582,0.0,1.0
C15117,0.09242638645950939,1.0,0.005129872121193535,0.0,0.0,0.25,0.0,0.0,0.0,0.011527377521613832,0.05527638190954774,0.008746360804381648,0.00979606039145416,0.0,1.0
C18099,0.04500251101061603,1.0,0.0,0.016522666666666668,0.0,0.0,0.5,0.0,0.0,0.03170028818443804,0.09547738693467338,0.013825541477618174,0.004942661555970198,0.0,1.0
C17580,0.023600491919931316,1.0,0.007139133368088565,0.011466666666666667,0.0,0.083333,0.416667,0.0,0.0,0.02593659942363112,0.028475711892797323,0.011229905500934072,0.014326051806051204,0.0,1.0
C18249,0.0010895536748279356,0.636364,0.0,0.0,0.004281773307053454,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.06867671691792296,0.003944322124415093,0.0038161923751188886,0.25,1.0
C14439,0.1599834510988782,1.0,0.001575025299763869,0.0,0.0,0.083333,0.0,0.0,0.0,0.002881844380403458,0.09547738693467338,0.012764554861393941,0.022463594037174857,0.0,1.0
C15406,0.00016198214900478396,1.0,0.0,0.00043022222222222225,0.0,0.0,0.083333,0.0,0.0,0.002881844380403458,0.2629815745393635,0.0014250864172675884,0.0004107756565829662,0.0,1.0
C16564,0.00312557529331271,0.454545,0.01971112269618817,0.0,0.0,0.333333,0.0,0.0,0.0,0.023054755043227664,0.17922948073701844,0.01572864078792194,0.004100728245651275,1.0,1.0
C17572,0.0012830840908655665,0.727273,0.0,0.017464888888888887,0.0,0.0,0.583333,0.0,0.0,0.023054755043227664,0.1289782244556114,0.006387921064933145,0.002546092412700598,0.5,1.0
C18125,0.032540806862579576,1.0,0.05404103161703824,0.13416177777777777,0.0,1.0,1.0,0.0,0.0,0.38904899135446686,0.09547738693467338,0.09051150553732544,0.004487154842999212,0.583333,1.0
C11215,0.0854668787155362,0.818182,0.0,0.0,0.06963751897353608,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.2964824120603015,0.012586441911978025,0.018371970747213365,0.0,1.0
C13567,0.15328095154034854,1.0,0.0,0.009660888888888889,0.1978455530636465,0.0,0.666667,0.3333333333333333,0.024390243902439025,0.03170028818443804,0.32998324958123953,0.007112232354081531,0.008729263153508117,0.0,0.0
C17600,0.049460386920444736,1.0,0.0,0.0,0.034894915006773865,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.09547738693467338,0.00994964670922826,0.006057527817983019,0.0,1.0
C12383,0.2497282933706526,1.0,0.013521911128829462,0.05202177777777778,0.0,0.5,1.0,0.0,0.0,0.07780979827089336,0.32998324958123953,0.02101466414999579,0.02752289703314922,0.0,1.0
C18128,0.06594251531024659,1.0,0.00111993621392867,0.015683555555555555,0.0,0.083333,0.916667,0.0,0.0,0.034582132564841495,0.028475711892797323,0.011415963012955542,0.028275418759044133,0.0,1.0
C10097,0.08104784152397723,1.0,0.00111993621392867,0.0,0.01886876533957007,0.083333,0.0,0.05555533333333333,0.008130081300813009,0.002881844380403458,0.05527638190954774,0.00869139484488452,0.007331571759893563,0.0,1.0
C15750,0.019922350101212738,0.363636,0.0,0.0,0.04881530640532968,0.0,0.0,0.05555533333333333,0.016260162601626018,0.0,0.09547738693467338,0.07068276415644639,0.006345907479246515,0.0,1.0
C15422,0.21011794127948463,1.0,0.0,0.0,0.09902030758629982,0.0,0.0,0.27777799999999997,0.05691056910569106,0.0,0.1289782244556114,0.02197650666263953,0.0171938366782831,0.0,1.0
C16139,0.16595632129178675,1.0,0.0,0.0,0.020825389543098552,0.0,0.0,0.11111133333333334,0.016260162601626018,0.0,0.2797319932998325,0.022159725101541274,0.015361451725354852,0.0,1.0
C15487,0.03477047561055958,0.909091,0.022153393234996474,0.0,0.0,0.090909,0.0,0.0,0.0,0.002881844380403458,0.04522613065326633,0.014817231599198245,0.0045481267063443975,0.0,0.8333333333333333
C13720,0.1744042661927311,1.0,0.002864239933760618,0.0,0.008753796722446016,0.166667,0.0,0.05555533333333333,0.016260162601626018,0.01440922190201729,0.09547738693467338,0.016375852971505053,0.016598555923246123,0.0,1.0
C12303,0.0020435207801242808,0.818182,0.0,0.01242488888888889,0.0,0.0,0.583333,0.0,0.0,0.023054755043227664,0.09547738693467338,0.006859257063336801,0.0034318488876672877,0.285714,1.0
C15707,0.0013468826842844086,1.0,0.0,0.007797777777777778,0.0,0.0,0.909091,0.0,0.0,0.03170028818443804,0.04522613065326633,0.002831326974030359,0.0038551310151144534,0.777778,0.8333333333333333
C16383,0.12078674272503875,1.0,0.0073972216259314905,0.04535733333333333,0.03233380287401807,0.333333,1.0,0.27777799999999997,0.04065040650406505,0.07780979827089336,0.17922948073701844,0.03478462207971198,0.010497807316451783,0.0,1.0
C12755,0.010199116378542712,0.909091,0.011021742463737005,0.0,0.3005317678095412,1.0,0.0,0.05555533333333333,0.008130081300813009,0.034582132564841495,0.2964824120603015,0.013070428585352003,0.004298811184929459,0.181818,1.0
C17673,0.0050640502203963145,1.0,0.0,0.020961777777777777,0.0,0.0,0.916667,0.0,0.0,0.06628242074927954,0.035175879396984924,0.010925713963583102,0.005040133045906277,0.333333,1.0
C16487,0.1957286845109972,1.0,0.004361985954797755,0.0018506666666666667,0.016518050829199223,0.083333,0.333333,0.05555533333333333,0.008130081300813009,0.017291066282420747,0.2964824120603015,0.015982810602091193,0.02033333426831115,0.0,1.0
C16130,0.009316975765413434,1.0,0.05022441657211199,0.007511111111111112,0.0,1.0,0.25,0.0,0.0,0.09221902017291066,0.07872696817420437,0.05069988185771387,0.0017342300400544014,0.4,1.0
C18013,0.003256098657646509,1.0,0.0,0.02429777777777778,0.001815466323027074,0.0,0.75,0.05555533333333333,0.008130081300813009,0.040345821325648415,0.07872696817420437,0.014850215394016032,0.003011604278905027,0.454545,1.0
