CUST_ID,TSNE1,TSNE2,TSNE3
C17154,2.273724,9.833479,-0.69542164
C18701,-3.02057,12.803579,-4.311386
C13238,-1.6472557,3.892758,9.656103
C13792,-1.8474053,-0.72407204,-9.276194
C18840,-4.4199843,-12.779221,6.0166435
C15200,-3.9511244,-11.818919,-1.0146189
C17513,-1.6367633,-13.914798,4.3841968
C11713,0.7745582,13.460829,1.4829727
C10423,-1.0239781,8.575614,-2.779061
C16312,6.8239875,-2.194684,0.1682234
C17289,-6.4576454,-1.4553813,-12.222588
C11062,4.121074,7.111307,17.169361
C10163,0.1995137,7.322496,13.390896
C10402,-3.0472786,-12.925337,-2.1452084
C11724,9.328219,3.116404,2.5831957
C16750,-11.145145,1.6496099,-1.4152849
C18264,-3.0791423,-9.620835,8.746854
C15348,-2.7046611,-8.925948,-13.484246
C17267,-14.23197,4.401231,-4.3630977
C14196,-5.297352,12.45723,5.3728294
C10739,9.113891,-9.444748,-1.8807436
C15177,-1.2122588,12.70301,-3.0884154
C10533,-4.612616,-9.707841,-3.1508262
C11096,-2.168055,-9.642907,-13.71051
C14935,0.55567175,-0.7830503,11.396513
C19047,-6.5579996,4.057993,-12.500649
C18615,-7.891975,-9.638391,-5.7487216
C15550,5.593054,-9.05458,1.7880117
C17674,0.46500945,0.32091874,11.780687
C13579,-5.106022,12.443564,5.4221
C13839,10.361055,8.181187,-7.707958
C12088,9.639734,-10.658096,-0.81384885
C15316,2.7649415,7.561752,-14.220585
C15753,7.251005,-8.993073,-6.2180953
C12839,10.9305315,-3.7140129,2.3149078
C17194,-3.7379086,8.419407,4.2909784
C13496,-4.478274,-10.65825,5.8396034
C13502,-2.6157866,1.9558518,3.6467044
C13106,-0.053524673,-2.8938575,8.102564
C16295,-0.24208707,6.779462,-10.419777
C15870,2.7100477,13.850814,-5.5537777
C14022,-4.3929367,9.16018,7.6575737
C16856,-0.41363248,12.293908,1.2869885
C11564,-0.83116585,7.648131,-0.23182777
C18109,-3.0760393,-13.500665,5.020615
C14814,2.4463701,13.491491,-1.1406099
C15777,-2.6017146,-10.37925,7.3305745
C10823,-10.942127,0.3823911,-5.210499
C15407,7.837145,-13.321339,-1.1786621
C14117,4.138022,-8.628134,-2.1076736
C12807,8.06872,5.7063384,0.5304778
C13889,3.5605009,15.22796,-4.96773
C10260,-1.9979017,-12.751501,9.30437
C15473,-14.8456135,1.8763517,-5.909455
C13044,1.6249063,3.4984674,0.62805295
C14959,-0.61740214,0.18742391,5.3190527
C11755,3.9912844,6.8941774,4.8390374
C17444,1.9870535,-0.4776414,10.227459
C16917,-4.2230372,13.740037,4.863137
C12775,9.004699,-6.7065635,3.1455812
C11277,-6.1114526,-0.04046419,3.2411096
C17478,1.347584,-14.440298,5.8238153
C15852,7.2239766,-8.525405,-5.970217
C18710,-14.108183,3.2282336,-4.028804
C16190,-10.559062,5.7488046,-1.4534464
C19085,-2.4267554,3.354752,-13.731558
C12646,-0.598591,15.84522,-1.4528965
C13399,0.53015673,8.879954,6.431773
C13297,5.7595015,7.1580977,-0.50009733
C17886,6.1518497,-10.959946,-6.047145
C18047,-15.714336,-6.249761,2.771202
C14340,-8.358035,-6.7418594,-2.7184002
C17342,-7.379182,-11.952273,4.8000174
C13860,8.702703,8.744024,-6.749433
C18126,-2.9403083,-13.761876,-2.0294821
C16400,-13.85994,3.1220746,-3.2179887
C13507,11.033611,-2.3293896,9.277233
C18881,-10.443487,7.572055,-0.09738133
C14659,-8.958233,-4.9545918,-6.8589416
C13473,-1.7392,-11.374476,8.301078
C10636,-0.24310917,4.0544853,0.41979787
C12964,-7.9525857,3.34314,1.9966954
C13339,-0.30825976,12.159081,-0.37557566
C14641,-8.615942,-4.682279,-6.7809668
C17245,0.061573453,9.8276,1.9679877
C18514,-11.424228,1.5793633,0.55157685
C18558,-1.9921763,-7.036576,-9.795432
C15583,-8.189226,-8.684174,-5.755544
C18933,-2.219366,-13.311576,-2.4095142
C19089,0.85953146,-1.5348673,-14.388082
C15435,0.6125757,-12.612659,-3.9397862
C16299,6.797111,-9.066122,0.06882006
C14708,7.9923935,10.805123,-4.646751
C10525,4.4172597,-7.813436,4.3817344
C18176,-15.774383,-5.690825,2.5683193
C10285,5.7512026,7.780319,-9.610343
C19122,-0.26751664,-3.0291574,-13.313322
C14829,-2.5817742,15.538372,2.2202573
C13600,10.301212,8.947024,-0.6748193
C13149,-1.790274,13.478194,-0.8030174
C16020,9.543186,8.099196,-6.9534373
C16845,-4.2193174,-4.5848894,3.9352052
C16831,8.843043,-8.669063,1.3426434
C14366,2.6746895,-1.7528169,1.3847035
C17605,0.725655,15.238681,-4.183252
C10710,8.671331,-1.4183766,8.896434
C14145,-3.517836,-9.688977,8.185666
C11031,-1.0674808,11.340157,2.4339712
C11429,-1.0160581,12.474212,5.6745424
C12485,-11.733411,6.7453256,-1.321413
C11220,8.290766,-8.298941,-7.71656
C11391,1.9526919,-1.8896121,-1.8586997
C17455,-1.2078671,-7.072425,8.866522
C10771,-3.4775765,4.287905,-13.0418
C17840,0.3095916,10.816662,-1.7382509
C14563,0.80308,6.166373,3.9550056
C17748,-1.8227832,-11.733459,7.9211354
C11500,-0.6713471,-11.542981,5.1531525
C11494,-1.4907612,-11.0533695,4.4248996
C16232,4.4477086,-0.25673485,11.609432
C16103,-2.2819898,-9.50239,-13.675048
C13941,0.14054278,-13.112742,9.541698
C13411,-11.38854,-1.0428634,2.9223497
C10720,8.616795,-5.0337553,4.8153915
C14124,8.489571,-4.824435,4.7981668
C13257,3.802655,2.8620253,7.216226
C11016,9.5192,-9.620445,-8.291992
C11926,12.464335,-0.0080678025,1.2980437
C10083,6.236792,6.77902,-1.0864989
C14443,-2.8704524,-1.7620506,2.0131407
C14950,1.7851434,1.5060858,10.767889
C15001,-5.7378674,-5.3096747,8.216257
C13195,11.402413,-9.282059,-4.7298226
C12944,0.21859951,17.425117,4.048351
C16978,-11.767212,-3.844724,1.8210579
C16593,5.52688,14.52477,-5.599623
C12071,0.6584423,5.0490904,-13.575432
C18137,-2.9250283,-5.9898324,7.6354537
C12004,0.7860243,6.598547,14.880542
C10461,9.898682,4.912638,1.0002778
C18765,1.9503335,4.655907,16.998938
C13759,1.8982521,11.189359,-5.7184362
C15187,0.879195,9.630724,-2.5933259
C17651,-2.9028122,-6.4888983,10.366579
C13192,0.0634401,12.67896,-2.0451767
C18920,-9.847587,-9.170853,-7.69351
C13152,6.152203,9.036721,0.31668124
C18291,7.9095917,-6.272183,-9.395293
C15016,6.272548,-2.3339264,5.8611627
C18821,-8.748835,-9.5448475,-6.0414667
C10071,1.593458,3.4576101,0.5406486
C18751,-6.607226,-8.385116,-2.3601484
C10050,6.328771,-10.998157,-5.21645
C11088,9.519953,-2.6864135,-2.5615695
C15629,7.292453,-4.0132113,-0.44493338
C13134,2.1914105,7.590546,-11.927164
C16427,-2.217133,16.26572,-0.17427522
C18164,-5.334128,-4.0324817,6.983224
C16554,-4.6266193,4.73648,10.464664
C14146,-1.5841988,-9.722471,-3.8845973
C14615,7.7945304,2.8414967,-2.1947567
C13121,0.4516755,5.273304,-4.438813
C15343,8.804943,-2.657727,-1.1011318
C10407,9.532169,-12.877776,-0.011719897
C13479,12.338037,-6.946491,0.74379355
C10239,1.6531348,-5.010917,8.662646
C11365,-4.630988,11.059596,1.0133636
C10043,4.180666,0.41700536,-0.032861635
C14434,5.0196457,-1.1419202,11.788644
C12268,-11.549592,-7.967007,-8.112859
C18024,-0.9023318,4.400573,0.8831796
C18488,-2.267656,11.552768,4.4026027
C18423,-2.5383744,13.877598,-1.7782295
C15611,-2.0647213,16.184484,-0.9583313
C15714,-3.5947616,-12.747116,-2.6966105
C17239,-14.593313,-5.575175,2.3852255
C17104,-10.8337555,5.7377,-1.0119259
C11368,6.303408,2.5437627,6.278201
C15410,-3.7818983,-7.893342,9.222561
C11901,6.113956,-0.11948308,6.9823923
C12233,0.8676706,15.508014,-3.9387984
C18636,0.20567033,8.867649,-5.2449718
C19105,-2.7445421,-2.5158563,-11.207793
C10063,-1.8722032,3.4011986,10.26073
C14425,-9.921376,0.9817367,-10.824155
C18535,-0.66207165,5.047361,-16.195816
C14509,-3.1502154,-8.736648,-9.979409
C15345,6.817279,-7.185298,-9.661811
C10416,2.8935812,8.236209,-13.20708
C10343,6.3549724,-6.9429555,0.92478883
C17543,0.9119257,5.316432,-14.460084
C11044,-8.369017,0.030399144,-13.659852
C11211,0.21832407,-4.711284,9.982455
C12173,9.461068,-9.675947,-8.57709
C17986,3.3840275,0.3961843,-3.6368432
C16976,10.727096,-3.209051,-2.589981
C11725,1.4698051,-0.76987684,8.06389
C17489,-5.4552307,-3.856508,7.0478787
C14245,-0.24911273,9.074239,-5.4060607
C18398,-11.456066,1.8954489,-1.2273725
C18848,2.3919444,6.07995,16.581669
C11486,-2.0423455,-2.783173,-12.217263
C12198,6.8342233,11.199871,-2.7630484
C17182,-6.615275,-0.4505117,-13.511964
C11379,-6.4487767,-1.712268,-12.428019
C15809,10.572496,-1.4636399,8.4299755
C17534,11.448221,-10.627068,1.26235
C19086,-1.6212617,6.7670026,-12.716728
C14308,-10.09457,5.521127,-1.5860078
C16841,-9.516352,7.5718083,0.16381614
C15891,-4.7441163,-4.207107,11.433588
C12981,8.849164,4.2496257,3.024059
C12970,1.9671359,7.9408975,-11.801265
C15470,-10.981958,-0.3419428,3.3572674
C10733,0.8244505,7.1263304,14.295545
C18272,0.27047542,-9.918528,7.8435326
C17723,-8.195088,5.3750567,-0.8057341
C15480,-1.6636454,6.9474425,-11.98055
C12724,-0.2797491,-12.5236435,10.326998
C15548,6.0537076,4.9372015,-4.82742
C15059,-3.9321942,4.7455144,-11.543251
C16745,5.203556,10.309694,-3.598931
C13960,-5.055042,4.6740355,-4.8357854
C19077,-3.0619578,-8.304537,-10.78112
C12343,9.076191,-3.7212408,6.1916375
C10723,2.9201667,6.592671,-13.896832
C11139,5.676858,-7.590505,1.620979
C10492,-3.6399405,8.846163,7.750452
C10391,-3.0896008,12.9437475,5.3553386
C18083,5.6272283,10.597751,-3.3521926
C16722,-3.5486507,-5.9750323,-13.109718
C17433,-2.6637328,7.221888,-15.00262
C14771,5.3090825,-9.299007,-5.6360884
C14824,6.339906,-2.370829,10.219471
C13215,3.7315516,5.7142377,-7.628078
C14835,7.794896,-8.333883,1.3559747
C14106,2.475673,1.3980212,10.625101
C10393,-6.3651524,9.549802,5.5734334
C15931,-0.05450233,-4.8012176,-9.387877
C17544,-1.0852997,-12.333923,9.2548895
C12391,-1.2766424,-7.0119314,8.985753
C12569,5.5961056,14.391986,-6.980753
C14723,2.1623797,8.356579,-5.8442664
C11631,7.1909175,8.953348,-1.6488428
C16761,-3.8432071,2.2927933,6.2510996
C10060,2.4788232,9.626481,6.055449
C12768,-1.4148594,15.3268795,1.7449752
C18992,-15.3861065,-5.608372,2.5867558
C18802,-12.990327,2.810452,-2.601685
C12283,12.072866,-0.51939124,6.172003
C17898,3.932564,-10.354491,-0.37872055
C15658,3.9095554,5.8860097,-7.8010006
C13980,-1.2124217,-6.6373467,-2.1553009
C12832,1.2630088,12.819763,3.1564744
C11237,8.96477,-3.0054564,-7.233368
C15683,-4.0645685,-12.375458,6.3804173
C10889,-6.699774,9.564007,8.226146
C17117,-2.0757647,-14.0311365,5.715038
C17216,-1.5663736,-10.244406,-3.032446
C19075,-1.5221033,-3.7624936,-10.743368
C17456,-10.200343,-4.508826,-1.9003416
C12017,12.524971,-0.080100425,1.4693152
C11896,9.739571,5.3433337,0.35491237
C15535,-1.5347565,10.489709,3.0734706
C12997,12.109514,-5.518119,4.2143087
C15605,-1.7017319,8.564086,-2.5917413
C12690,3.8130193,2.507706,-4.508608
C13827,8.060223,0.5859133,-3.5009718
C18959,-3.118812,11.242993,-0.71211344
C17756,-12.669822,5.1881037,-2.6855798
C16235,-7.6920333,2.2116666,-3.5038023
C15820,5.067573,9.311311,-6.5224366
C16784,-1.8057569,-11.759417,8.572855
C15737,3.8886778,10.513708,0.28016117
C14664,-4.844174,2.7357152,-12.065455
C12176,-2.9099526,-12.962625,-0.9619889
C13332,10.324762,-2.6958716,5.0703945
C11585,3.94665,-9.337496,1.5426757
C12435,7.320182,-8.920801,-6.0839405
C18324,5.7762456,0.85789347,6.639288
C17139,-2.4772048,0.9138696,-10.145263
C17938,11.561491,-9.459775,1.7364655
C17812,-3.1565802,-11.2965,5.5785613
C14764,9.035701,-1.8015872,-3.441422
C12154,13.487006,-3.097965,0.11737344
C13113,8.748877,8.107722,-2.878568
C17958,3.0597644,1.6397529,-0.89885056
C10222,-8.280288,-0.37982786,2.1171608
C18704,-8.457989,-4.608934,2.2947605
C14385,-7.084783,-8.8418665,-4.9042788
C18119,-1.9725219,-13.957896,5.029519
C10893,3.642072,-2.9763775,5.883821
C10004,-6.7649,0.7402323,1.3952485
C12446,13.476949,-3.8326254,0.9216895
C18113,8.0857525,-5.520408,3.41759
C12209,-9.377601,0.33991182,-8.00492
C18328,-5.762973,-6.698595,0.38425857
C10187,-13.9610195,1.8014615,-5.843908
C12552,-9.582394,-4.003907,4.060373
C16168,8.02713,-6.017446,-8.920126
C13614,3.012571,7.801504,-13.476067
C11939,-4.2735577,14.9241705,0.32146823
C14368,-3.665688,-8.700478,8.321547
C15508,4.111466,13.39023,-3.8370454
C16520,-2.8069153,-13.010749,4.9090657
C15291,-1.6760162,13.97992,-0.6463785
C16518,-11.565058,0.84744185,-4.7804055
C14588,9.979441,-2.257698,2.118787
C10073,9.26191,3.4568346,-1.1967089
C10568,10.367126,-7.128047,-8.389331
C18230,-9.356599,1.9977375,2.4857373
C10866,3.16711,-2.4234397,-0.17356445
C15242,2.4310722,6.813563,16.145353
C15742,10.534777,-2.4520032,5.640729
C12427,10.125415,0.94143444,4.619697
C14066,11.44491,-9.076474,-4.8409224
C18898,-2.3382125,-9.42012,-13.634944
C10379,11.604228,3.2338626,1.5300138
C16928,-1.8643681,-3.5943906,-12.4301195
C17777,0.4185491,-10.458707,2.2129216
C18616,-0.92487925,8.463188,-15.404242
C11789,-1.7511365,1.4225483,2.092827
C10908,-8.09686,8.34272,-2.134943
C17820,1.5168579,-1.1896774,8.503213
C15524,-2.563031,12.266749,-4.192201
C18956,-12.091424,6.064952,-1.9432033
C16054,-5.07426,6.348746,-3.5006974
C16154,-0.15397547,6.125873,15.38896
C12177,-0.095369175,15.069985,0.39976045
C13287,-0.5552063,1.1096188,2.3647673
C14497,-9.978229,-5.811298,-8.594644
C11596,-13.176625,1.8206446,-4.049412
C17164,-5.77651,0.08793781,-13.698453
C17459,-2.0412889,-0.60969156,-6.650005
C18602,-1.8636309,-13.272225,-2.6225512
C16533,5.8198586,-2.2052383,-3.3342948
C15485,-5.9126225,10.356963,5.0103793
C11480,5.4112353,-7.028986,-2.1422646
C17945,2.8890562,-12.331638,7.405527
C18722,0.5820958,-14.117995,9.62066
C14414,14.226218,-5.8866887,3.0271122
C17376,1.2152334,15.3038435,-4.27589
C15661,-3.5480309,5.3670416,-4.6843944
C12857,-1.8021034,-3.6909106,6.308622
C14226,4.0412207,1.4648429,9.58482
C16944,4.958324,0.2931116,-4.638025
C14208,10.4027,-3.0333233,6.043346
C12448,-2.311853,12.861864,5.892414
C17515,-9.873683,1.4030886,-1.1417617
C14465,0.06103851,-5.784995,3.301148
C16636,10.714089,-3.2390437,-2.6892645
C16657,10.398966,8.794049,-1.420288
C10227,5.3433013,14.821395,-6.0233145
C13681,-11.958904,-0.66606563,-1.6748375
C16672,0.6360157,8.471304,0.7115635
C14598,5.5595293,9.108818,1.1955479
C12129,0.7500495,5.5647798,5.5777116
C11288,-1.2076509,8.858955,-2.948624
C14388,-0.9968336,2.043813,10.441801
C14313,3.859382,7.8571815,-13.33071
C17370,-6.341174,-2.201606,-10.229346
C14652,-4.620613,-5.690242,9.371731
C17209,-5.0520115,-8.27924,6.5518603
C10600,5.7976947,8.247879,3.5052586
C13090,-3.9425812,6.62873,-3.4940412
C11209,-11.218837,-3.4164863,-4.8454146
C15437,-6.6797566,-11.629678,5.816785
C18371,2.6937945,5.4579268,-13.027464
C10430,11.531657,-10.892604,1.2038351
C18286,-4.985418,-12.652936,1.4992949
C18417,3.9807432,-0.20824845,9.402589
C14466,-10.189238,-3.7665544,3.2085028
C10787,-2.1025279,-0.005069592,-10.809947
C11431,-5.907677,-6.6550245,-13.02188
C15265,4.4774704,-5.4882765,4.8535395
C11245,-2.182541,-13.270668,-5.698606
C12149,2.3531044,12.091412,2.9801204
C11924,2.8223166,-2.2645545,-3.0022502
C13171,5.5301,4.5072494,-4.8583736
C12760,-5.024314,-8.223141,6.63423
C14144,8.621787,-12.643688,-0.9612613
C14333,6.04546,9.990562,-1.139928
C14881,0.61777306,5.819626,4.1770606
C19054,-3.3357866,-7.9173017,-10.552621
C18026,-4.8345203,6.2360425,-3.6514163
C15007,-14.655186,3.017155,-4.7310996
C10339,-2.0136502,13.165042,-1.6225319
C14647,-3.7349076,-13.4958,5.232799
C14907,6.1523075,-9.713602,-6.061817
C13058,13.924554,-8.798371,-2.2470698
C16643,1.8944652,-1.9663839,-1.9773408
C13218,6.624297,-5.477474,-10.75347
C15382,-0.82729906,0.62742835,5.4412036
C11149,-3.5558681,-9.972742,9.698669
C16050,0.598438,14.015851,0.49605328
C13489,2.6900766,-4.998894,6.4205613
C12937,-9.806764,-4.6781387,1.3476601
C14585,1.1371522,7.045751,-14.683546
C11325,-7.3446555,-11.955698,4.7913184
C14090,-10.53297,7.6079426,0.03726869
C15270,-8.432431,2.047438,2.2701128
C16995,9.365789,3.0798604,2.5812588
C15562,8.866982,-4.098653,-7.595391
C14428,-11.3198595,0.9660251,-3.679199
C18406,-3.1939492,-9.233055,9.039185
C13196,5.453094,14.479825,-6.734147
C11004,13.448625,-10.377279,-2.0863311
C14417,9.932564,-10.595465,-0.4911454
C18631,-10.31194,-9.45297,-7.9290066
C13989,-11.097039,1.3615973,-1.7723534
C17180,-11.528026,-2.0689988,-3.2987843
C17166,1.1071075,13.149006,3.8938224
C13952,-14.020246,3.0723228,-4.1867495
C17380,-7.685427,-5.012644,9.412689
C12344,-4.495079,9.203532,8.077711
C11326,4.2182045,8.137268,-7.245141
C14165,0.13412878,-11.405148,-4.6568584
C19116,-2.7893145,-6.787379,-11.519734
C14319,-0.856682,-10.08958,-4.566611
C11485,11.364891,-3.620256,8.807943
C12200,-3.7138963,1.293874,11.770857
C18846,-10.662997,-9.522644,-8.49065
C10116,1.1127678,7.4101634,5.459416
C11805,1.0487821,-13.356413,8.826878
C12704,-11.736335,6.003886,-1.8012787
C13577,-11.303472,0.54866105,-1.943994
C17641,-7.4916043,-9.169961,-2.7535381
C13551,8.949297,-5.7584224,4.950936
C18572,-8.086575,4.028743,-0.84113574
C18819,-4.7863274,-4.0493813,11.18123
C13081,-3.2730455,8.547204,-0.5262308
C17037,-4.521924,-6.5631375,9.267791
C17198,-4.836909,-5.4356713,9.8183975
C16231,8.185381,-4.9011555,6.583481
C11343,-1.389478,4.382532,9.251141
C17350,3.6855443,6.223545,-7.586138
C10767,-1.8603883,3.0637944,-14.813392
C17892,-0.6042083,8.924834,2.97426
C17970,10.779802,-6.9378977,2.2085166
C17856,-0.42962176,3.271086,-10.456291
C16922,-0.31452873,5.568132,13.241067
C16609,9.63029,9.313514,1.7980107
C17607,-3.7496455,12.212004,0.011316735
C17959,-5.8510447,-4.6186547,8.453937
C14506,2.8221343,-11.123089,7.9434953
C15122,8.498479,-11.798378,1.3243922
C18063,-2.867081,-10.955497,-6.358793
C16423,8.01988,-1.172707,10.21481
C19038,-1.0989418,-5.255575,-10.120677
C12097,7.0572386,10.892281,-4.732347
C10451,8.583307,10.814035,-1.5361266
C13519,-0.12054284,11.915625,1.1401595
C14183,3.6656816,-1.7531989,10.663857
C10319,-2.5546324,8.890517,2.336129
C19018,-6.2748365,1.1874521,-13.722562
C18804,5.9488473,-2.1203446,10.928481
C14171,-0.1530456,7.667318,-16.314703
C10092,9.327622,7.7238016,-4.874122
C16880,-6.788483,9.786339,5.062469
C10415,0.8356478,-12.566228,7.9117727
C11055,-4.7423344,4.8786497,10.29781
C10912,-1.6811918,-8.592676,-4.0915923
C16583,1.0626793,-9.432793,6.766526
C18918,-3.7791178,-12.528361,-3.4625063
C16771,-8.984758,0.07913346,-12.0985155
C12291,-3.9275239,-3.7754183,6.3382983
C15252,-10.188855,4.270695,-4.674248
C17422,-0.2831646,15.652739,-1.3396878
C13693,-0.84710926,4.4826665,-0.25697935
C10267,8.8585205,-1.7791337,4.7738686
C14635,5.8953013,-3.7663114,-1.665035
C10299,-8.730344,-4.7109714,-6.7623897
C12967,-3.4566603,3.3567557,5.0952096
C16923,-1.7598394,-13.672408,-5.5284457
C18970,-9.329126,-4.4673066,0.50809175
C18829,-4.6677637,-2.0715768,9.56623
C15755,10.070473,-8.789757,0.16357398
C12445,-3.3942337,-12.867728,-3.1596205
C11981,7.5464234,11.146388,-5.5943403
C14868,4.2588696,8.352609,1.6708249
C10764,-9.687348,3.2772396,-3.1877036
C17253,-10.37797,4.7414956,-0.30832613
C14187,-2.6779382,1.0015388,10.975181
C18019,-2.0031438,9.662372,-4.2966695
C10567,-3.7499611,0.29009297,-13.118577
C12622,5.403196,8.228416,-0.2143238
C13928,-2.8005369,1.4055556,3.8119023
C16972,-5.79491,-12.263402,0.7066293
C13406,-1.1160519,-11.696941,-5.92045
C18878,-0.67413956,-11.824653,-5.680738
C17794,-2.851626,1.241132,11.82428
C17249,-0.22724715,5.4941683,4.03862
C14996,5.8646545,-0.34583756,-0.6829002
C15050,0.37100434,7.6980243,6.2539754
C13742,-1.5790596,3.9748454,3.4825444
C13302,-9.207482,0.081318244,-4.4275336
C12965,-0.836037,0.34113514,5.0404673
C10829,3.6487699,7.5820003,16.614634
C14155,1.7801791,4.4952226,-13.768687
C11451,-9.795619,-5.934171,-7.9820433
C10058,3.948438,7.4381094,16.863382
C10072,1.8055209,1.4093374,9.283524
C15971,-11.262106,-3.0857494,0.74894327
C10738,-1.3517146,1.2945588,5.443309
C15805,-6.7446766,5.823932,-2.86322
C10276,11.907912,3.3554833,1.5327554
C11639,6.712062,-7.137697,-9.7676525
C19074,-5.5908203,4.286661,-12.930568
C12041,-15.02017,-5.504062,2.42623
C15288,-5.4320846,-6.3480396,0.42898354
C13914,7.4986644,7.685602,-9.159633
C13251,-4.229912,-2.6405993,6.548672
C14043,7.1151195,-2.9101717,0.739606
C13542,-4.183416,7.820563,1.0532491
C17097,-5.3971763,9.570572,6.960352
C18816,-0.8203687,8.553687,-3.858563
C15743,3.6778047,14.026462,-3.9005911
C15020,-4.483644,-11.040997,-0.08374046
C11990,-0.9090431,15.574352,0.04968594
C13925,-5.619911,7.893682,-2.0035582
C18376,-12.848368,1.7144288,-5.1682105
C17897,-1.7444472,-5.0411253,-10.704605
C15167,8.947561,2.9013216,2.0543008
C17247,-2.5224922,-2.3922389,-10.762408
C14706,1.5067052,6.0218196,4.569272
C18778,1.7340167,9.618097,-7.0588613
C14587,-9.374527,-9.255325,2.8359077
C15864,2.5418735,8.558451,0.45002648
C14125,-14.415133,-5.3784857,2.5659068
C12990,-2.483326,-6.0814986,-11.533002
C14082,11.862457,-5.5359025,4.048727
C18255,-2.1967933,2.6079454,10.756481
C11374,6.6055093,-5.046399,5.7867675
C14169,-11.1956625,-0.20007072,-3.5707262
C11739,6.161896,-0.8597892,6.685855
C18860,3.4234433,12.75479,-6.0091066
C19186,-3.1363368,-5.4653525,-13.09348
C11837,5.1515207,9.788821,0.8267984
C18774,-9.895247,0.9738193,-10.644707
C10779,-1.7295109,-7.210124,10.247884
C14590,12.071208,-2.1660397,8.229042
C16116,1.7400736,-1.2157471,-2.3949363
C14380,-3.507401,-3.4059033,7.184879
C17635,6.285613,13.620872,-7.570872
C10495,7.9763336,2.7898037,-0.19680007
C15174,1.4913459,7.2650366,0.9530904
C15154,-0.28879794,-0.7140032,3.9120767
C17143,-4.956633,-8.32349,6.4217386
C10219,10.322026,1.0356461,5.1595545
C10487,11.960795,-2.6261957,-1.1712831
C11597,6.4818087,-1.7358246,-0.6575993
C18124,-4.247736,-12.215045,0.6248867
C12664,-8.046169,-8.859324,-4.652348
C18834,-4.0848885,-12.895645,-2.84797
C15881,0.24284332,1.8995672,9.923819
C17829,-2.4556053,14.277204,-1.4077002
C15061,-4.3284793,-12.597586,6.0136695
C11060,10.482138,-2.2382782,9.645061
C16772,-3.244466,10.218643,0.03701439
C16376,-2.094166,2.8054962,10.617023
C14502,-1.0793779,-8.239001,1.6438334
C16714,-3.5880353,-7.200258,-12.9642315
C11518,-9.800747,-5.950415,-8.105233
C11942,4.7406797,-7.057192,5.5030723
C17181,5.745861,-0.44462803,-0.6005876
C16660,-12.14026,-5.5957713,2.406633
C13277,2.1145856,-14.162663,7.9154577
C10801,7.710552,-2.7282858,6.5799394
C13899,12.237659,-6.9112363,0.9237735
C12898,9.085287,-7.6611485,-8.316763
C18891,4.2525964,1.5038693,7.2573495
C15292,-10.468701,-2.7279737,2.1044588
C10667,4.540183,13.034339,-2.2038996
C12827,-1.8011792,-10.4426365,-5.439341
C10203,3.1749878,-11.794063,-3.0652425
C16715,-5.4194026,-10.074148,5.346437
C11198,-4.3802986,4.672814,-4.9422793
C13752,0.45565116,5.7861075,-14.080441
C17277,-3.2042804,-7.0098066,7.863196
C11145,0.065715685,5.202679,0.59842175
C16837,7.8149204,9.496266,0.27271473
C15460,-2.1391046,-9.629524,-3.1893208
C11468,8.802939,-7.4493084,-9.599234
C19048,2.1979926,-1.3538414,-5.744614
C18298,0.25953665,-11.5264225,7.2650867
C16778,-11.788196,-0.64684016,-1.5500557
C12984,0.10262528,-11.8328495,5.478177
C15727,-3.2650847,-5.3095145,-12.703674
C14456,-3.0561934,-7.4620137,-11.507212
C11818,-2.0376987,-11.757074,7.9744244
C10991,-0.5444371,0.42904335,5.522409
C12044,-4.199426,1.6373684,8.957683
C11735,5.0245633,8.817285,-6.8840575
C10658,8.182606,-0.031267088,-3.4693384
C18196,1.3793393,-13.674356,8.179991
C14601,4.063818,8.30533,0.21783476
C13703,1.3780215,-1.0191094,6.1716523
C11305,-0.94628346,8.948542,3.9781833
C10123,-11.675048,-7.779854,-7.433085
C16665,-3.3141947,-10.765563,-6.1427045
C15544,-0.17285712,7.8953514,6.6388135
C14315,-4.0093226,15.968577,0.3993554
C12753,-1.4146335,9.905222,-2.7779238
C12661,2.1814783,-11.605444,-2.0929124
C12572,9.487952,-9.607346,-8.3165045
C14733,-5.5577183,9.577931,6.9524574
C15117,0.047064815,1.8535625,10.214446
C18099,-4.526915,-5.867493,6.6976013
C17580,-5.48731,-6.173146,8.833004
C18249,-8.53773,3.8539987,0.8790304
C14439,-0.9850726,4.831865,8.920547
C15406,-2.692886,1.9735601,3.3905084
C16564,-9.961334,-6.39729,-7.99506
C17572,-7.0691385,-8.033321,-2.0604866
C18125,9.798067,-9.771509,-2.5033445
C11215,-0.5944375,5.5514655,2.222944
C13567,1.835174,4.8797,-13.847477
C17600,-4.086464,8.469259,4.5093
C12383,9.909593,-1.4894621,2.1019871
C18128,-2.549503,-11.159594,8.718552
C10097,-4.20172,7.565555,8.669274
C15750,-8.030394,5.5936785,-2.4710975
C15422,2.9337506,10.921144,-1.4111943
C16139,0.9357385,5.4654446,3.5271769
C15487,-5.16161,3.8907876,10.432237
C13720,0.1649689,7.0739636,7.5717273
C12303,-8.705345,-6.727633,0.88885677
C15707,-2.739071,-8.817181,-8.338261
C16383,6.5555277,-2.500227,-0.88391125
C12755,4.375282,5.4848475,-2.1139536
C17673,-4.1801653,-13.248144,0.68291825
C16487,1.8793058,3.6783147,3.280099
C16130,8.143508,-3.912587,8.642293
