CUST_ID,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_BALANCE,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_BALANCE_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_ONEOFF_PURCHASES,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_INSTALLMENTS_PURCHASES,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_CASH_ADVANCE,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_ONEOFF_PURCHASES_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PURCHASES_INSTALLMENTS_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_CASH_ADVANCE_FREQUENCY,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_CASH_ADVANCE_TRX,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PURCHASES_TRX,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_KNN_IMPUTED_CREDIT_LIMIT,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PAYMENTS,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_KNN_IMPUTED_MINIMUM_PAYMENTS,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_PRC_FULL_PAYMENT,MINMAX_STANDARD_STANDARD_STANDARD_STANDARD_TENURE
C18920,0.005622207890801825,0.36363599999999996,0.018088257842926777,0.0038755555555555522,0.0,0.08333299999999999,0.24999999999999997,0.0,0.0,0.02593659942363112,0.04522613065326636,0.0034596513227841824,0.004173265729747796,1.0,0.9999999999999999
C13152,0.3602110715348771,1.0,0.0010465822318991673,0.004623111111111107,0.08399768862713972,0.08333299999999999,0.16666699999999995,0.22222199999999998,0.05691056910569106,0.01440922190201729,0.2629815745393635,0.03846926315524064,0.039152192773918654,0.0,0.9999999999999999
C18291,0.015248563371873247,1.0,0.06465086325860958,0.0,0.0,1.0,0.0,0.0,0.0,0.04899135446685876,0.16247906197654938,0.04781223563174592,0.004528954316653001,1.0,0.9999999999999999
C15016,0.08224527848295565,1.0,0.029941427213346,0.006014222222222216,0.03540181877649826,0.6666669999999998,0.49999999999999994,0.055555333333333345,0.008130081300813014,0.06916426512968299,0.1289782244556114,0.010906774020656332,0.008243404993099526,0.0,0.9999999999999999
C18821,0.0019356728228006742,0.545455,0.0,0.013333333333333336,0.0,0.0,0.49999999999999994,0.0,0.0,0.01729106628242075,0.028475711892797365,0.011607765171637526,0.0033619913297773495,1.0,0.9999999999999999
C10071,0.24474398555022386,1.0,0.0046760096905762195,0.003239999999999993,0.0,0.08333299999999999,0.583333,0.0,0.0,0.023054755043227668,0.19597989949748743,0.13558034484502507,0.02349517238039426,0.08333300000000003,0.9999999999999999
C18751,0.001467915827763136,0.818182,0.0,0.011826666666666668,0.0,0.0,0.583333,0.0,0.0,0.023054755043227668,0.1289782244556114,0.006175556100692092,0.0028667767682725755,0.636364,0.9999999999999999
C10050,0.014098052153282789,1.0,0.03441822809653776,0.043896444444444446,0.0,0.6666669999999998,1.0,0.0,0.0,0.2507204610951009,0.10552763819095479,0.05015534622566292,0.00412011705807981,0.9166670000000002,0.9999999999999999
C11088,0.08522588382500053,1.0,0.08321334600877056,0.11849555555555558,0.1339216540876169,0.166667,1.0,0.16666666666666663,0.04878048780487805,0.14985590778097982,0.1289782244556114,0.12871921857373697,0.012924185607046557,0.0,0.9999999999999999
C15629,0.09967062775357392,1.0,0.02347401024257105,0.08673422222222221,0.03919342587609118,0.33333299999999993,0.75,0.11111133333333331,0.03252032520325203,0.11527377521613832,0.1122278056951424,0.015057741363343296,0.02639070515283312,0.0,0.9999999999999999
C13134,0.2682287051413121,0.8888889999999999,0.03851795516575178,0.01728888888888889,0.19506587758272187,0.44444399999999995,0.5555559999999999,0.3703706666666667,0.04878048780487805,0.0345821325648415,0.22948073701842547,0.01618351139642223,0.03307053403186565,0.0,0.5
C16427,0.030177464897530662,1.0,0.00041706277408077273,0.0,0.006540661156413247,0.08333299999999999,0.0,0.22222199999999998,0.03252032520325203,0.0028818443804034533,0.01507537688442212,0.004808725905527219,0.006846737373332473,0.0,0.9999999999999999
C18164,0.0010940382805728066,1.0,0.0,0.007319999999999998,0.0,0.0,0.333333,0.0,0.0,0.01440922190201729,0.09547738693467338,0.003597340789601073,0.0024327047968288953,0.11111100000000002,0.9999999999999999
C16554,0.10006654316894543,1.0,0.0027614462265018874,0.0,0.0,0.18181800000000004,0.0,0.0,0.0,0.00864553314121038,0.05192629815745396,0.008657729563688377,0.016195611950106104,0.0,0.8333333333333333
C14146,0.004317262749883435,1.0,0.00441595878438468,0.03682488888888888,0.0,0.166667,0.9166670000000001,0.0,0.0,0.04034582132564842,0.19597989949748743,0.02604608860950317,0.0035523095579640326,0.8000000000000002,0.9999999999999999
C14615,0.23090571130374282,1.0,0.01175135698733478,0.018641333333333333,0.07971812003521273,0.08333299999999999,0.4166669999999999,0.22222199999999998,0.04878048780487805,0.06340057636887607,0.14572864321608037,0.021045035974673443,0.026179338980703425,0.0,0.9999999999999999
C13121,0.34387096606620626,1.0,0.0030636940721886566,0.0070666666666666655,0.13848638585973047,0.166667,0.16666699999999995,0.22222199999999998,0.08130081300813008,0.01729106628242075,0.4807370184254606,0.2390434736291987,0.04512020497161823,0.08333300000000003,0.9999999999999999
C15343,0.16376213386423338,1.0,0.03895071912662147,0.0673728888888889,0.14390134958445405,0.33333299999999993,1.0,0.11111133333333331,0.024390243902439036,0.12680115273775217,0.24623115577889448,0.03678398651628077,0.01344699451323723,0.09090900000000003,0.9999999999999999
C10407,0.6874852437283497,1.0,0.027903952896439627,0.44488577777777766,0.1038717917683744,0.24999999999999994,1.0,0.11111133333333331,0.06504065040650407,0.3631123919308357,0.3634840871021775,0.15639869921974622,0.4103936253423388,0.0,0.9999999999999999
C13479,0.053809291160931985,1.0,0.15802753840964145,0.02279466666666665,0.002352341465651428,1.0,1.0,0.055555333333333345,0.008130081300813014,0.3025936599423631,0.29648241206030146,0.14759818382803702,0.005543116634759163,0.16666699999999993,0.9999999999999999
C10239,0.06568578477158316,1.0,0.011824956300407861,0.022608888888888873,0.0,0.24999999999999994,0.583333,0.0,0.0,0.03746397694524496,0.04187604690117255,0.009962589706090971,0.01028171864349878,0.0,0.9999999999999999
C11365,0.05585333270509642,1.0,0.0,0.0,0.054639452695045415,0.0,0.0,0.11111133333333331,0.03252032520325203,0.0,0.04522613065326636,0.03327935411548265,0.0067621115088165856,0.08333300000000003,0.9999999999999999
C10043,0.048138306857864736,0.9090909999999999,0.019290379956453718,0.03290177777777777,0.08330901857206453,0.4166669999999999,0.333333,0.16666666666666663,0.0894308943089431,0.07780979827089336,0.09547738693467338,0.024887081023255007,0.008518122435413389,0.11111100000000002,0.9999999999999999
C14434,0.003553399726404158,1.0,0.011039896960961696,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.01729106628242075,0.1289782244556114,0.007801052764794383,0.004260234500584669,0.24999999999999994,0.9999999999999999
C12268,0.0022093726886246584,0.18181799999999992,0.00671716397313625,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.0028818443804034533,0.17922948073701842,0.0034408644708059655,0.006087451510314205,1.0,0.9999999999999999
C18024,0.09999645308845008,1.0,0.0010767579502591294,0.0,0.020360396107901933,0.08333299999999999,0.0,0.055555333333333345,0.024390243902439036,0.0028818443804034533,0.19597989949748743,0.06470123542538289,0.01258425337420805,0.0,0.9999999999999999
C18488,0.11831236075399898,1.0,0.0,0.0,0.03707178775797416,0.0,0.0,0.11111133333333331,0.016260162601626025,0.0,0.07872696817420437,0.015496683593048614,0.01204115226776855,0.0,0.9999999999999999
C18423,0.025211001724528725,1.0,0.0,0.0,0.037615846811518736,0.0,0.0,0.22222199999999998,0.05691056910569106,0.0,0.01172529313232834,0.020254152657730957,0.005172200294476476,0.09090900000000003,0.9999999999999999
C15611,0.027644889277613466,1.0,0.004761875555828146,0.0,0.013161468304398828,0.166667,0.0,0.22222199999999998,0.04878048780487805,0.011527377521613834,0.01507537688442212,0.012520792392693155,0.009143340699494348,0.0,0.9999999999999999
C15714,0.002272356986417437,1.0,0.0,0.016318666666666665,0.0,0.0,1.0,0.0,0.0,0.05475504322766569,0.06197654941373537,0.0064395726694693525,0.0035780027088956508,0.636364,0.9999999999999999
C17239,3.9749426694185575e-06,0.27272699999999994,0.0,0.004970666666666667,0.0,0.0,0.9166670000000001,0.0,0.0,0.03170028818443804,0.04522613065326636,0.0022776442711670702,0.00023321264700647965,0.0,0.9999999999999999
C17104,0.0215162364258316,0.36363599999999996,0.0,0.0,0.04021746734417466,0.0,0.0,0.055555333333333345,0.024390243902439036,0.0,0.035175879396984966,0.002359983956904524,0.007993764532625965,0.0,0.9999999999999999
C11368,0.0784614468939125,1.0,0.05082523229783187,0.0,0.10218022716159629,0.4999999999999999,0.0,0.22222199999999998,0.04878048780487805,0.06340057636887607,0.07872696817420437,0.05504722464804508,0.01545101688875784,0.24999999999999994,0.9999999999999999
C15410,0.04916952956304196,1.0,0.0,0.017234222222222224,0.0,0.0,0.583333,0.0,0.0,0.020172910662824204,0.07872696817420437,0.029192292593076888,0.02923368951822796,0.0,0.9999999999999999
C11901,0.07461534441271964,1.0,0.018591186482259475,0.005370666666666664,0.005931169934272677,0.7499999999999998,0.16666699999999995,0.11111133333333331,0.016260162601626025,0.05763688760806915,0.035175879396984966,0.012898760774728263,0.030405069044322698,0.0,0.9999999999999999
C12233,0.10115227265343119,1.0,0.0,0.0,0.009652346787688698,0.0,0.0,0.3888886666666666,0.06504065040650407,0.0,0.05527638190954777,0.011321303813698249,0.018501316079906547,0.0,0.9999999999999999
C18636,0.048440349694494234,0.9090909999999999,0.0,0.0,0.21527250886720606,0.0,0.0,0.11111133333333331,0.09756097560975611,0.0,0.09547738693467338,0.117304502330312,0.011146654880517417,0.09090900000000003,0.9999999999999999
C19105,0.0054240913657233325,0.75,0.005802079180594312,0.020173333333333314,0.0,0.24999999999999994,0.49999999999999994,0.0,0.0,0.02593659942363112,0.06197654941373537,0.01155239545817574,0.0027034033819812037,0.0,0.33333333333333326
C10063,0.09541884505593923,1.0,0.0016240915084792529,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.0028818443804034533,0.048576214405360155,0.0066654923831864915,0.019638885804857693,0.0,0.9999999999999999
C14425,0.008140776546519637,0.09999999999999987,0.053727498543346915,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0028818443804034533,0.07872696817420437,4.7111851659377424e-05,0.006581563971988452,0.0,0.6666666666666665
C18535,0.03904107971785212,0.6666669999999999,0.004455457082400563,0.0009404444444444451,0.0437238687795599,0.33333299999999993,0.16666699999999995,0.3333333333333333,0.07317073170731707,0.01440922190201729,0.04522613065326636,0.0015096867032951822,0.003012768237261213,0.0,0.0
C14509,0.003955347136135864,1.0,0.0,0.038043999999999994,0.0,0.0,0.7,0.0,0.0,0.0345821325648415,0.09547738693467338,0.016099350450857954,0.0028767394392193377,1.0,0.6666666666666665
C15345,0.0044211997330800695,1.0,0.014900426262688197,0.0,0.0,1.0,0.0,0.0,0.0,0.0345821325648415,0.17922948073701842,0.010937590923011217,0.00451770727786493,1.0,0.9999999999999999
C10416,0.23125336107388772,0.875,0.0063786071330000915,0.031291555555555545,0.19568109234659195,0.12499999999999994,0.75,0.41666666666666663,0.1951219512195122,0.023054755043227668,0.19597989949748743,0.011153442141759954,0.029117476724731042,0.0,0.33333333333333326
C10343,0.04334135486384858,1.0,0.05930657180532979,0.013499999999999998,0.0,0.4999999999999999,1.0,0.0,0.0,0.09221902017291067,0.21273031825795646,0.09764897090738399,0.006587048503227539,0.08333300000000003,0.9999999999999999
C17543,0.14853341705464204,0.6666669999999999,0.0,0.0,0.15401486255283414,0.0,0.0,0.3333333333333333,0.05691056910569106,0.0,0.16247906197654938,0.006599380002832788,0.010370675988828711,0.0,0.0
C11044,0.015525594937727025,0.1428569999999999,0.0,0.0,0.12758094633666317,0.0,0.0,0.09523799999999998,0.024390243902439036,0.0,0.16247906197654938,0.0,0.013016952064487781,0.0,0.16666666666666663
C11211,0.06833057955300126,1.0,0.00550302063847404,0.005518222222222216,0.0037764293785153905,0.166667,0.4166669999999999,0.055555333333333345,0.008130081300813014,0.02593659942363112,0.035175879396984966,0.012450206858461255,0.01567347246247708,0.0,0.9999999999999999
C12173,0.0051559639388534945,1.0,0.006523843110797631,0.026059555555555548,0.0,1.0,0.24999999999999997,0.0,0.0,0.05763688760806915,0.6147403685092128,0.012687741216722975,0.0042500756979985,0.9166670000000002,0.9999999999999999
C17986,0.05289290903953855,1.0,0.0,0.004799999999999999,0.03523595324001396,0.0,0.333333,0.22222199999999998,0.08130081300813008,0.011527377521613834,0.028475711892797365,0.022696263471423846,0.06984084926175388,0.0,0.9999999999999999
C16976,0.2114411018155183,1.0,0.07929737189119566,0.13819066666666668,0.08785266140554318,0.7499999999999998,1.0,0.3333333333333333,0.09756097560975611,0.34005763688760804,0.16247906197654938,0.10993160863266993,0.04146905438018217,0.0,0.9999999999999999
C11725,0.07184526487967405,0.9090909999999999,0.04527388144377318,0.0,0.0,0.24999999999999994,0.0,0.0,0.0,0.020172910662824204,0.09547738693467338,0.060597671152179025,0.02006453474224271,0.10000000000000003,0.9999999999999999
C17489,0.005829867074994083,1.0,0.0004121561532092321,0.005184444444444441,0.016650615745414415,0.08333299999999999,0.333333,0.055555333333333345,0.008130081300813014,0.01729106628242075,0.07872696817420437,0.009251933400080289,0.003768361050119462,0.09090900000000003,0.9999999999999999
C14245,0.02199795469325251,0.727273,0.010090465822318989,0.0,0.1647229113400937,0.24999999999999994,0.0,0.22222199999999998,0.07317073170731707,0.011527377521613834,0.07872696817420437,0.1376369060315274,0.0032053261334786046,0.19999999999999998,0.9999999999999999
C18398,0.002538275137318094,0.36363599999999996,0.004773406114876259,0.0,0.0,0.166667,0.0,0.0,0.0,0.00576368876080692,0.06867671691792297,0.009274793910522577,0.00398739465336115,0.0,0.9999999999999999
C18848,0.07249850783255089,1.0,0.0,0.011852444444444443,0.032314053704772056,0.0,0.666667,0.055555333333333345,0.04878048780487805,0.023054755043227668,0.028475711892797365,0.002363138261341255,0.2019073392263994,0.0,0.9999999999999999
C11486,0.05598673404052713,1.0,0.0022815787052654166,0.03280133333333333,0.0,0.2857139999999999,0.714286,0.0,0.0,0.023054755043227668,0.17922948073701842,0.0018864353260507616,0.004585509758068682,0.0,0.16666666666666663
C12198,0.4306648667975466,1.0,0.0,0.0,0.1224776236537224,0.0,0.0,0.44444466666666654,0.09756097560975611,0.0,0.24623115577889448,0.058267786886743764,0.06553515721310882,0.0,0.9999999999999999
C17182,0.0006627394295241756,0.1666669999999999,0.0012494710049372852,0.0011368888888888852,0.0,0.166667,0.16666699999999995,0.0,0.0,0.00576368876080692,0.07872696817420437,0.0,0.0036374541473863167,0.0,0.0
C11379,0.0,0.0,0.0,0.013333333333333336,0.0,0.0,0.857143,0.0,0.0,0.01729106628242075,0.07872696817420437,0.0,0.0031132855969004496,0.0,0.16666666666666663
C15809,0.03192427829584921,1.0,0.02012426017357169,0.0,0.0,0.9166669999999999,0.0,0.0,0.0,0.03170028818443804,0.19597989949748743,0.04525162118602519,0.006442698947642704,0.0,0.9999999999999999
C17534,0.2217980983219497,1.0,0.0007359931307307794,0.10796355555555556,0.0,0.08333299999999999,1.0,0.0,0.0,0.5590778097982709,0.17922948073701842,0.04343442293206623,0.021635170516264485,0.0,0.9999999999999999
C19086,0.049266735988409124,0.5,0.0,0.0,0.09745886205714309,0.0,0.0,0.24999999999999994,0.07317073170731707,0.0,0.09547738693467338,0.005971167125582273,0.012799666576456956,0.0,0.33333333333333326
C14308,0.0003177390487334869,0.36363599999999996,0.0,0.0,0.048862082340383375,0.0,0.0,0.055555333333333345,0.008130081300813014,0.0,0.09547738693467338,0.025278923743211296,0.00135003377448642,0.0,0.9999999999999999
C16841,0.03393174357194729,0.6363639999999999,0.0,0.0,0.03714161831706849,0.0,0.0,0.16666666666666663,0.03252032520325203,0.0,0.05527638190954777,0.02166259309100775,0.002672427508265702,0.0,0.9999999999999999
C15891,0.035911757756956236,1.0,0.0,0.007911111111111108,0.02752852375748086,0.0,0.333333,0.055555333333333345,0.024390243902439036,0.011527377521613834,0.028475711892797365,0.023627919958372455,0.007430041876790708,0.08333300000000003,0.9999999999999999
C12981,0.4281064616246934,1.0,0.09813241743077063,0.017777777777777778,0.03477074612846399,0.08333299999999999,0.333333,0.055555333333333345,0.008130081300813014,0.01440922190201729,0.3299832495812395,0.030176441472274808,0.03744357486115246,0.0,0.9999999999999999
C12970,0.17569235056288407,0.8999999999999999,0.0017173173050384852,0.0028888888888888888,0.16541816638036894,0.20000000000000004,0.3999999999999999,0.3333333333333333,0.08130081300813008,0.020172910662824204,0.22948073701842547,0.032067366493518115,0.015408086626241716,0.0,0.6666666666666665
C15470,0.018586744893100082,0.6363639999999999,0.014950473795577889,0.012666666666666666,0.0,0.36363599999999996,0.45454499999999987,0.0,0.0,0.0345821325648415,0.1289782244556114,0.003620170110103814,0.0030080646200606534,0.0,0.8333333333333333
C10733,0.157775271303974,1.0,0.00157011867889233,0.0,0.009467189584615565,0.08333299999999999,0.0,0.055555333333333345,0.016260162601626025,0.0028818443804034533,0.08877721943048578,0.00736242454404433,0.09255007130625192,0.0,0.9999999999999999
C18272,0.06620483564462112,1.0,0.0012266552178846306,0.015076000000000003,0.007257422514182904,0.08333299999999999,0.9166670000000001,0.11111133333333331,0.016260162601626025,0.0345821325648415,0.035175879396984966,0.014116453789769456,0.018877549673026132,0.0,0.9999999999999999
C17723,0.02981745858838017,0.545455,0.0,0.0,0.0568905798634102,0.0,0.0,0.055555333333333345,0.008130081300813014,0.0,0.04522613065326636,0.05807439559867006,0.002815477917521861,0.18181799999999995,0.9999999999999999
C15480,0.08898923548346088,0.444444,0.0,0.0,0.13018602726135908,0.0,0.0,0.14814799999999997,0.03252032520325203,0.0,0.1289782244556114,0.008794945325905006,0.01752666700345932,0.0,0.5
C12724,0.06852796132914549,1.0,0.0,0.021109333333333313,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.028475711892797365,0.012023252487937498,0.08092074286514696,0.0,0.9999999999999999
C15548,0.19521559148278173,1.0,0.060248152350578045,0.0020742222222222204,0.0699320473298079,0.8333329999999997,0.16666699999999995,0.3333333333333333,0.17886178861788615,0.1527377521613833,0.17922948073701842,0.04279373459159811,0.04061507538285182,0.0,0.9999999999999999
C15059,0.0892827374463767,1.0,0.006525805759146245,0.0,0.006415017328822967,0.22222199999999992,0.0,0.14814799999999997,0.016260162601626025,0.011527377521613834,0.04522613065326636,0.005618260076848045,0.007101148681395135,0.0,0.5
C16745,0.2858911293126385,1.0,0.0,0.0,0.2003841766452949,0.0,0.0,0.3888886666666666,0.08130081300813008,0.0,0.21273031825795646,0.05803231427812092,0.027417179616423634,0.0,0.9999999999999999
C13960,0.0,0.0,0.029439725229231183,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.0028818443804034533,0.07872696817420437,0.2805494149096984,0.01568540198588627,0.0,0.9999999999999999
C19077,0.006871397056560813,1.0,0.0,0.044741777777777776,0.0,0.0,0.8888889999999999,0.0,0.0,0.03170028818443804,0.028475711892797365,0.019716233235967422,0.0028944524884706377,1.0,0.5
C12343,0.008458163308284958,1.0,0.016783587353184685,0.009480000000000002,0.0,0.9166669999999999,0.583333,0.0,0.0,0.07780979827089336,0.22948073701842547,0.019029068809946578,0.004501865982682774,0.08333300000000003,0.9999999999999999
C10723,0.429733177488464,1.0,0.008069428685332268,0.0,0.3615594439302872,0.166667,0.0,0.44444466666666654,0.09756097560975611,0.00576368876080692,0.3299832495812395,0.013003556901495166,0.03285662307458602,0.0,0.0
C11139,0.19262310279108458,1.0,0.027165261124229498,0.03797733333333333,0.0,0.166667,1.0,0.0,0.0,0.06916426512968299,0.19597989949748743,0.10570169584645997,0.017412571052342583,0.0,0.9999999999999999
C10492,0.0908581743356521,1.0,0.0,0.0,0.00568586913800247,0.0,0.0,0.055555333333333345,0.008130081300813014,0.0,0.05527638190954777,0.011561693786394031,0.011610154925433592,0.0,0.9999999999999999
C10391,0.09374927591121167,1.0,0.0,0.0,0.006583162422356185,0.0,0.0,0.11111133333333331,0.016260162601626025,0.0,0.048576214405360155,0.006971057421377443,0.013113236450923445,0.0,0.9999999999999999
C18083,0.3227710247709902,1.0,0.0,0.0,0.15674605542878278,0.0,0.0,0.44444466666666654,0.09756097560975611,0.0,0.21273031825795646,0.02414899217963251,0.028489607035811982,0.0,0.9999999999999999
C16722,0.0002957417818707231,0.833333,0.0,0.0025919999999999936,0.0,0.0,0.8333330000000001,0.0,0.0,0.01729106628242075,0.028475711892797365,0.001296560463999806,0.0007650138874300758,0.666667,0.0
C17433,0.027190609589697157,1.0,0.0,0.0,0.03264806802739714,0.0,0.0,0.3703706666666667,0.04065040650406504,0.0,0.035175879396984966,0.005417045161117698,0.0036899648341006917,0.0,0.5
C14771,0.01555608217332724,0.9090909999999999,0.028040356956668393,0.06510755555555556,0.0028010237776560226,0.8333329999999997,0.666667,0.055555333333333345,0.008130081300813014,0.12391930835734868,0.1289782244556114,0.03853957943472889,0.003625763214445313,0.5833330000000001,0.9999999999999999
C14824,0.02768521491184002,1.0,0.0528526480419516,0.0018515555555555507,0.0,0.7499999999999998,0.08333299999999993,0.0,0.0,0.04034582132564842,0.05527638190954777,0.04223173367775102,0.00433469128794698,0.16666699999999993,0.9999999999999999
C13215,0.05271966394987932,0.9090909999999999,0.0011815143058664743,0.0,0.34790908584246644,0.166667,0.0,0.11111133333333331,0.10569105691056911,0.00576368876080692,0.3299832495812395,0.007420584968475582,0.0061856589923788095,0.0,0.9999999999999999
C14835,0.09048800365203338,1.0,0.07192885399736268,0.09439377777777777,0.0,0.33333299999999993,1.0,0.0,0.0,0.19884726224783866,0.058626465661641564,0.09516370682105382,0.04407984304616436,0.0,0.9999999999999999
C14106,0.08709741398580796,1.0,0.009656965868318561,0.0,0.0,0.4166669999999999,0.0,0.0,0.0,0.023054755043227668,0.04522613065326636,0.009341849126078092,0.014476712784429888,0.0,0.9999999999999999
C10393,0.03472253606383741,1.0,0.0,0.0,0.00714052677846479,0.0,0.0,0.055555333333333345,0.008130081300813014,0.0,0.06197654941373537,0.023218200631898882,0.004465120352922101,0.0,0.9999999999999999
C15931,0.022808901630533923,1.0,0.0,0.014755555555555556,0.032372881892176505,0.0,1.0,0.1333333333333333,0.04065040650406504,0.02881844380403458,0.07872696817420437,0.034622961862840904,0.0029647719561933343,0.11111100000000002,0.6666666666666665
C17544,0.1059986169485941,1.0,0.0,0.029946666666666656,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.05192629815745396,0.014341480193650245,0.04109153623155794,0.0,0.9999999999999999
C12391,0.16342953227971174,1.0,0.0026741083749885,0.02695599999999999,0.01882748914377277,0.08333299999999999,0.583333,0.055555333333333345,0.008130081300813014,0.03170028818443804,0.1122278056951424,0.018098899542909594,0.018599400314078137,0.0,0.9999999999999999
C12569,0.028750247843603097,1.0,0.010941273881443768,0.006208888888888885,0.03261585665022419,0.4166669999999999,0.4166669999999999,0.49999999999999994,0.15447154471544716,0.0345821325648415,0.14572864321608037,0.02697486079594815,0.004737219258396723,0.0,0.9999999999999999
C14723,0.18701232141150542,1.0,0.009567910699500136,0.0,0.22372124492682682,0.08333299999999999,0.0,0.3888886666666666,0.07317073170731707,0.0028818443804034533,0.10217755443886098,0.12889831554405867,0.0640180571194606,0.0,0.9999999999999999
C11631,0.34098568151881187,1.0,0.0,0.04133333333333333,0.13856100870015303,0.0,0.333333,0.27777799999999997,0.11382113821138212,0.03746397694524496,0.24623115577889448,0.04968030755557935,0.05574154571084216,0.0,0.9999999999999999
C16761,0.004427388980884989,1.0,0.0028924530037719616,0.0,0.0,0.08333299999999999,0.0,0.0,0.0,0.00576368876080692,0.1088777219430486,0.0002858884843150236,0.0026729003260296084,0.0,0.9999999999999999
C10060,0.2435550897716156,1.0,0.0,0.0,0.008549167562171268,0.0,0.0,0.12121199999999999,0.024390243902439036,0.0,0.1289782244556114,0.015081158462397153,0.03753719556989833,0.0,0.8333333333333333
C12768,0.10702046522640438,1.0,0.0,0.0,0.007548731678018342,0.0,0.0,0.16666666666666663,0.04065040650406504,0.0,0.05527638190954777,0.010359749048948163,0.01266594688187846,0.0,0.9999999999999999
C18992,1.3698406445786238e-05,0.0909089999999999,0.0,0.014933333333333335,0.0,0.0,0.9166670000000001,0.0,0.0,0.0345821325648415,0.028475711892797365,0.011411719268771804,0.0029761221863558555,0.0,0.9999999999999999
C18802,5.638719686487659e-05,0.18181799999999992,0.0061700757459597026,0.0,0.0,0.166667,0.0,0.0,0.0,0.011527377521613834,0.035175879396984966,0.014044636785244057,0.000987034692125889,0.0,0.9999999999999999
C12283,0.25502397497118845,1.0,0.00020607807660461518,0.0,0.0,1.0,0.0,0.0,0.0,0.0345821325648415,0.24623115577889448,0.019738685536739405,0.04497913096219648,0.0,0.9999999999999999
C17898,0.043311103876403204,1.0,0.019695176178355644,0.11117644444444444,0.0,0.24999999999999994,0.8333330000000001,0.0,0.0,0.08645533141210374,0.1289782244556114,0.05645448609372059,0.005061550639696655,0.24999999999999994,0.9999999999999999
C15658,0.26230964083365366,1.0,0.00731086509859241,0.0,0.2906737342530886,0.166667,0.0,0.22222199999999998,0.0894308943089431,0.00576368876080692,0.2629815745393635,0.01911793198391981,0.031361794841671425,0.0,0.9999999999999999
C13980,0.005816470663853185,1.0,0.0022815787052654166,0.04154844444444444,0.0,0.08333299999999999,1.0,0.0,0.0,0.08069164265129683,0.5979899497487436,0.020529462251909988,0.00407923471858535,0.416667,0.9999999999999999
C12832,0.0716773977474272,1.0,0.0,0.0,0.03913279257460806,0.0,0.0,0.22222199999999998,0.03252032520325203,0.0,0.16247906197654938,0.011610959577425112,0.006749344279753161,0.0,0.9999999999999999
C11237,0.06503482953740393,1.0,0.13070281210708695,0.0,0.13201939728734702,0.8333329999999997,0.0,0.3888886666666666,0.09756097560975611,0.1527377521613833,0.19597989949748743,0.16585969081957858,0.005795665689208836,0.9000000000000001,0.9999999999999999
C15683,0.027539401348586276,1.0,0.0,0.01392,0.0,0.0,1.0,0.0,0.0,0.0345821325648415,0.028475711892797365,0.002683216222878218,0.005100457541131269,0.0,0.9999999999999999
C10889,0.05581592736056149,1.0,0.0,0.0008022222222222181,0.0007278181668700714,0.0,0.08333299999999993,0.055555333333333345,0.008130081300813014,0.0028818443804034533,0.028475711892797365,0.004611196114671361,0.005413783711303782,0.0,0.9999999999999999
C17117,0.03522971111257317,0.9090909999999999,0.0,0.01672,0.0,0.0,1.0,0.0,0.0,0.06916426512968299,0.04522613065326636,0.02168922064427574,0.005361210743821239,0.0,0.9999999999999999
C17216,0.003909138235943535,1.0,0.0,0.042749333333333334,0.0,0.0,1.0,0.0,0.0,0.09798270893371758,0.16247906197654938,0.017849303175426694,0.003843317819512925,0.7499999999999998,0.9999999999999999
C19075,0.01173739527240271,1.0,0.0,0.03466666666666666,0.0,0.0,0.44444399999999984,0.0,0.0,0.020172910662824204,0.028475711892797365,0.00905286694280939,0.00300760583013078,0.0,0.5
C17456,0.001726831416533528,0.4545449999999999,0.0,0.014407555555555559,0.0,0.0,0.4166669999999999,0.0,0.0,0.01440922190201729,0.04522613065326636,0.006989280646306401,0.001969994744164913,0.4,0.9999999999999999
C12017,0.32451745957121425,1.0,0.04821760863565273,0.00555822222222222,0.043917886032843925,0.4999999999999999,0.4166669999999999,0.16666666666666663,0.024390243902439036,0.0605187319884726,0.4974874371859297,0.03388035757556757,0.035087886743734,0.0,0.9999999999999999
